MMAR_5491,tyrT,unknown
MMAR_0791,MMAR_0791,
MMAR_0841,MMAR_0841,
MMAR_0871,MMAR_0871,
MMAR_0876,MMAR_0876,
MMAR_0886,MMAR_0886,
MMAR_1020,MMAR_1020,
MMAR_4934,MMAR_4934,
MMAR_4917,MMAR_4917,
MMAR_4896,MMAR_4896,
MMAR_4892,MMAR_4892,
MMAR_4879,MMAR_4879,
MMAR_4858,MMAR_4858,
MMAR_4670,MMAR_4670,
MMAR_4649,MMAR_4649,
MMAR_4583,MMAR_4583,
MMAR_4539,MMAR_4539,
MMAR_4874,MMAR_4874,
MMAR_4875,MMAR_4875,
MMAR_1430,MMAR_1430,
MMAR_4877,MMAR_4877,
MMAR_4531,MMAR_4531,
MMAR_4493,MMAR_4493,
MMAR_4342,MMAR_4342,
MMAR_4332,MMAR_4332,
MMAR_4299,MMAR_4299,
MMAR_4254,MMAR_4254,
MMAR_4178,MMAR_4178,
MMAR_1587,MMAR_1587,
MMAR_3995,MMAR_3995,
MMAR_2231,MMAR_2231,
MMAR_1582,MMAR_1582,
MMAR_2260,MMAR_2260,
MMAR_2271,MMAR_2271,
MMAR_2318,MMAR_2318,
MMAR_2345,MMAR_2345,
MMAR_4134,MMAR_4134,
MMAR_2348,MMAR_2348,
MMAR_5574,MMAR_5574,
MMAR_0866,MMAR_0866,
MMAR_2498,MMAR_2498,
MMAR_2503,MMAR_2503,
MMAR_2580,MMAR_2580,
MMAR_2624,MMAR_2624,
MMAR_2634,MMAR_2634,
MMAR_2636,MMAR_2636,
MMAR_2635,MMAR_2635,
MMAR_2642,MMAR_2642,
MMAR_2644,MMAR_2644,
MMAR_2700,MMAR_2700,
MMAR_2757,MMAR_2757,
MMAR_2779,MMAR_2779,
MMAR_2848,MMAR_2848,
MMAR_2976,MMAR_2976,
MMAR_3027,MMAR_3027,
MMAR_5576,MMAR_5576,
MMAR_3066,MMAR_3066,
MMAR_3093,MMAR_3093,
MMAR_3107,MMAR_3107,
MMAR_3312,MMAR_3312,
MMAR_3335,MMAR_3335,
MMAR_0905,MMAR_0905,
MMAR_3431,MMAR_3431,
MMAR_3649,MMAR_3649,
MMAR_3685,MMAR_3685,
MMAR_3725,MMAR_3725,
MMAR_3750,MMAR_3750,
MMAR_2163,MMAR_2163,
MMAR_2162,MMAR_2162,
MMAR_2072,MMAR_2072,
MMAR_2040,MMAR_2040,
MMAR_2018,MMAR_2018,
MMAR_2008,MMAR_2008,
MMAR_2005,MMAR_2005,
MMAR_2001,MMAR_2001,
MMAR_1941,MMAR_1941,
MMAR_1931,MMAR_1931,
MMAR_1913,MMAR_1913,
MMAR_1912,MMAR_1912,
MMAR_1907,MMAR_1907,
MMAR_1893,MMAR_1893,
MMAR_1841,MMAR_1841,
MMAR_1807,MMAR_1807,
MMAR_1798,MMAR_1798,
MMAR_1781,MMAR_1781,
MMAR_1638,MMAR_1638,
MMAR_1585,MMAR_1585,
MMAR_1519,MMAR_1519,
MMAR_1398,MMAR_1398,
MMAR_1367,MMAR_1367,
MMAR_1353,MMAR_1353,
MMAR_1321,MMAR_1321,
MMAR_1313,MMAR_1313,
MMAR_1286,MMAR_1286,
MMAR_1284,MMAR_1284,
MMAR_1214,MMAR_1214,
MMAR_1169,MMAR_1169,
MMAR_1167,MMAR_1167,
MMAR_1166,MMAR_1166,
MMAR_1135,MMAR_1135,
MMAR_1133,MMAR_1133,
MMAR_1121,MMAR_1121,
MMAR_1110,MMAR_1110,
MMAR_1109,MMAR_1109,
MMAR_1103,MMAR_1103,
MMAR_4977,MMAR_4977,
MMAR_5004,MMAR_5004,
MMAR_5006,MMAR_5006,
MMAR_5016,MMAR_5016,
MMAR_4168,MMAR_4168,
MMAR_4167,MMAR_4167,
MMAR_5200,MMAR_5200,
MMAR_5209,MMAR_5209,
MMAR_5293,MMAR_5293,
MMAR_4959,MMAR_4959,
MMAR_5382,MMAR_5382,
MMAR_5388,MMAR_5388,
MMAR_5391,MMAR_5391,
MMAR_5436,MMAR_5436,
MMAR_5440,MMAR_5440,
MMAR_5442,MMAR_5442,
MMAR_4723,MMAR_4723,
MMAR_3508,MMAR_3508,
MMAR_3874,MMAR_3874,
MMAR_4154,MMAR_4154,
MMAR_4153,MMAR_4153,
MMAR_4151,MMAR_4151,
MMAR_2533,MMAR_2533,
MMAR_1336,MMAR_1336,
MMAR_4979,MMAR_4979,
MMAR_4523,MMAR_4523,
MMAR_1042,MMAR_1042,
MMAR_2916,MMAR_2916,
MMAR_3088,MMAR_3088,
MMAR_0168,MMAR_0168,
MMAR_5201,MMAR_5201,
MMAR_4045,MMAR_4045,
MMAR_2441,MMAR_2441,
MMAR_4654,MMAR_4654,
MMAR_3182,MMAR_3182,
MMAR_0293,MMAR_0293,
MMAR_0456,MMAR_0456,
MMAR_0822,MMAR_0822,
MMAR_0966,MMAR_0966,
MMAR_1043,MMAR_1043,
MMAR_4866,MMAR_4866,
MMAR_4645,MMAR_4645,
MMAR_4638,MMAR_4638,
MMAR_2368,MMAR_2368,
MMAR_2373,MMAR_2373,
MMAR_2479,MMAR_2479,
MMAR_2496,MMAR_2496,
MMAR_2646,MMAR_2646,
MMAR_2704,MMAR_2704,
MMAR_3247,MMAR_3247,
MMAR_2083,MMAR_2083,
MMAR_1930,MMAR_1930,
MMAR_1780,MMAR_1780,
MMAR_1648,MMAR_1648,
MMAR_1537,MMAR_1537,
MMAR_1349,MMAR_1349,
MMAR_1150,MMAR_1150,
MMAR_5142,MMAR_5142,
MMAR_5335,MMAR_5335,
MMAR_5400,MMAR_5400,
MMAR_2098,MMAR_2098,
MMAR_3183,MMAR_3183,
MMAR_2958,mimD,
MMAR_1245,usfY,
MMAR_3492,MMAR_3492,
MMAR_3606,MMAR_3606,
MMAR_2020,MMAR_2020,
MMAR_1222,MMAR_1222,
MMAR_3341,MMAR_3341,
MMAR_1812,MMAR_1812,
MMAR_0827,MMAR_0827,
MMAR_2512,MMAR_2512,
MMAR_3235,MMAR_3235,
MMAR_2943,MMAR_2943,
MMAR_1800,MMAR_1800,
MMAR_3539,MMAR_3539,
MMAR_4177,MMAR_4177,
MMAR_1209,MMAR_1209,
MMAR_2692,MMAR_2692,
MMAR_4940,MMAR_4940,
MMAR_2089,MMAR_2089,
MMAR_4936,MMAR_4936,
MMAR_4820,MMAR_4820,
MMAR_4821,MMAR_4821,
MMAR_3526,MMAR_3526,
MMAR_2513,MMAR_2513,
MMAR_2616,MMAR_2616,
MMAR_2746,MMAR_2746,
MMAR_2764,MMAR_2764,
MMAR_4126,MMAR_4126,
MMAR_1308,MMAR_1308,
MMAR_4327,MMAR_4327,
MMAR_2747,MMAR_2747,
MMAR_3261,MMAR_3261,
MMAR_1633,MMAR_1633,
MMAR_1692,MMAR_1692,
MMAR_1784,MMAR_1784,
MMAR_4575,MMAR_4575,
MMAR_3301,MMAR_3301,
MMAR_4878,MMAR_4878,
MMAR_3448,MMAR_3448,
MMAR_1122,MMAR_1122,
MMAR_3549,MMAR_3549,
MMAR_1263,MMAR_1263,
MMAR_4263,MMAR_4263,
MMAR_1631,MMAR_1631,
MMAR_2046,MMAR_2046,
MMAR_5446,eccCb1,
MMAR_0748,MMAR_0748,
MMAR_2228,MMAR_2228,
MMAR_1813,MMAR_1813,
MMAR_0541,eccA3,
MMAR_2680,eccA5,
MMAR_4191,MMAR_4191,
MMAR_1007,MMAR_1007,
MMAR_3627,MMAR_3627,
MMAR_4937,MMAR_4937,
MMAR_2324,MMAR_2324,
MMAR_1891,MMAR_1891,
MMAR_0285,MMAR_0285,
MMAR_4951,MMAR_4951,
MMAR_2601,MMAR_2601,
MMAR_5193,MMAR_5193,
MMAR_2062,MMAR_2062,
MMAR_4929,MMAR_4929,
MMAR_4855,MMAR_4855,
MMAR_3548,MMAR_3548,
MMAR_4314,MMAR_4314,
MMAR_4403,MMAR_4403,
MMAR_4871,MMAR_4871,
MMAR_1995,MMAR_1995,
MMAR_2076,MMAR_2076,
MMAR_2524,MMAR_2524,
MMAR_0825,MMAR_0825,
MMAR_3345,MMAR_3345,
MMAR_3692,MMAR_3692,
MMAR_4889,MMAR_4889,
MMAR_3205,MMAR_3205,
MMAR_1839,MMAR_1839,
MMAR_1067,MMAR_1067,
MMAR_4291,MMAR_4291,
MMAR_4944,MMAR_4944,
MMAR_1415,MMAR_1415,
MMAR_1596,MMAR_1596,
MMAR_3308,MMAR_3308,
MMAR_4249,MMAR_4249,
MMAR_0969,MMAR_0969,
MMAR_0970,MMAR_0970,
MMAR_2315,MMAR_2315,
MMAR_3356,MMAR_3356,
MMAR_1351,MMAR_1351,
MMAR_5273,MMAR_5273,
MMAR_0830,MMAR_0830,
MMAR_1936,MMAR_1936,
MMAR_5280,MMAR_5280,
MMAR_3741,MMAR_3741,
MMAR_4582,MMAR_4582,
MMAR_2628,MMAR_2628,
MMAR_4632,MMAR_4632,
MMAR_3536,MMAR_3536,
MMAR_4555,MMAR_4555,
MMAR_4340,MMAR_4340,
MMAR_2454,MMAR_2454,
MMAR_3418,MMAR_3418,
MMAR_2758,MMAR_2758,
MMAR_3056,MMAR_3056,
MMAR_4903,MMAR_4903,
MMAR_2386,MMAR_2386,
MMAR_2266,MMAR_2266,
MMAR_2267,MMAR_2267,
MMAR_1347,MMAR_1347,
MMAR_4727,MMAR_4727,
MMAR_3390,MMAR_3390,
MMAR_1963,MMAR_1963,
MMAR_5358,MMAR_5358,
MMAR_3351,MMAR_3351,
MMAR_1793,MMAR_1793,
MMAR_2819,MMAR_2819,
MMAR_3032,MMAR_3032,
MMAR_2093,MMAR_2093,
MMAR_1915,MMAR_1915,
MMAR_5472,MMAR_5472,
MMAR_4851,MMAR_4851,
MMAR_1896,MMAR_1896,
MMAR_4819,MMAR_4819,
MMAR_2133,MMAR_2133,
MMAR_2561,MMAR_2561,
MMAR_2084,MMAR_2084,
MMAR_1721,MMAR_1721,
MMAR_0534,MMAR_0534,
MMAR_4522,MMAR_4522,
MMAR_0944,MMAR_0944,
MMAR_1304,MMAR_1304,
MMAR_2800,MMAR_2800,
MMAR_2153,MMAR_2153,
MMAR_1379,MMAR_1379,
MMAR_5381,namH,
MMAR_4726,MMAR_4726,
MMAR_5009,MMAR_5009,
MMAR_2980,MMAR_2980,
MMAR_1377,MMAR_1377,
MMAR_3440,MMAR_3440,
MMAR_5411,MMAR_5411,
MMAR_3520,MMAR_3520,
MMAR_2539,MMAR_2539,"unknown, contains six NHL repeats. the NHL (NCL-1, HT2A and LIN-41) repeat is found in multiple tandem copies. it is about 40 residues long and resembles the wd repeat pfam00400. the repeats may have a catalytic activity, proteolysis of one menber has shown that the peptidyl-alpha-hydroxyglycine alpha-amidating lyase (pal) activity is localised to the repeats. one member interacts with the activation domain of tat. this interaction is mediated by the NHL repeats."
MMAR_5076,lamB,"unknown, the lam locus of aspergillus nidulans consists of two divergently transcribed genes, lama and LamB, involved in the utilization of lactams such as 2-pyrrolidinone. both genes are under the control of the positive regulatory gene AmdR and are subject to carbon and nitrogen metabolite repression. the exact molecular function of the proteins in this family is unknown."
MMAR_4415,MMAR_4415,unknown; contains a FMN-binding split barrel domain. possible role in the electron-transfer pathway. the FMN-binding split barrel is related to the ferredoxin reductase-like FAD-binding domain. flavodoxins are an example of a group of proteins with a tightly bound flavin mononucleotide (FMN) that mediate electron transfer at low redox potential.
MMAR_5035,MMAR_5035,unknown; contains a FMN-binding split barrel domain. possible role in the electron-transfer pathway. the FMN-binding split barrel is related to the ferredoxin reductase-like FAD-binding domain. flavodoxins are an example of a group of proteins with a tightly bound flavin mononucleotide (FMN) that mediate electron transfer at low redox potential.
MMAR_2983,MMAR_2983,"unknown; contains two universal stress protein family domains. the universal stress protein UspA is a small cytoplasmic bacterial protein whose expression is enhanced when the cell is exposed to stress agents. UspA enhances the rate of cell survival during prolonged exposure to such conditions, and may provide a general ""stress endurance"" activity."
MMAR_4570,MMAR_4570,
MMAR_0955,MMAR_0955,
MMAR_1830,MMAR_1830,
MMAR_1231,MMAR_1231,
MMAR_0087,MMAR_0087,
MMAR_2148,MMAR_2148,
MMAR_5091,MMAR_5091,
MMAR_1661,MMAR_1661,
MMAR_4872,MMAR_4872,
MMAR_0687,MMAR_0687,
MMAR_1247,rsbW,
MMAR_3095,MMAR_3095,
MMAR_5402,hns,
MMAR_2201,mihF,
MMAR_1074,rslA,
MMAR_1728,hupB,
MMAR_2203,rpoZ,
MMAR_2487,mpg,
MMAR_5086,MMAR_5086,
MMAR_2585,tex,
MMAR_1085,infA,
MMAR_1892,nusA,
MMAR_2433,rpsA,
MMAR_1532,smpB,
MMAR_2216,fmu,
MMAR_2451,tsnR,
MMAR_1917,truB,
MMAR_5190,selA,
MMAR_3859,orn,
MMAR_2488,tyrS,
MMAR_5266,ligC,
MMAR_1359,MMAR_1359,
MMAR_1358,MMAR_1358,
MMAR_4671,ercc3,
MMAR_3991,rsbU,
MMAR_2158,aspS,
MMAR_2456,pheS,
MMAR_2457,pheT,
MMAR_2356,ileS,
MMAR_1888,proS,
MMAR_5085,radA,
MMAR_2501,recN,
MMAR_5141,MMAR_5141,
MMAR_2947,MMAR_2947,
MMAR_4069,dinG,
MMAR_5191,selB,
MMAR_1013,fusA1,
MMAR_1014,tuf,
MMAR_2213,MMAR_2213,
MMAR_2448,infC,
MMAR_1820,tsf,
MMAR_1895,rbfA,
MMAR_1827,frr,
MMAR_1527,prfB,
MMAR_1799,rpsP,
MMAR_1106,rplM,
MMAR_1091,rplQ,
MMAR_1804,rplS,
MMAR_0967,rpmG2,
MMAR_2449,rpmL,
MMAR_0991,rplL,
MMAR_1107,rpsI,
MMAR_0990,rplJ,
MMAR_2359,dinP_1,
MMAR_3051,sigC,
MMAR_3276,MMAR_3276,
MMAR_1073,sigL,
MMAR_3687,MMAR_3687,
MMAR_5475,sigM,
MMAR_1134,sigD,
MMAR_1782,rnc,
MMAR_0974,rplA,
MMAR_1123,rimI,
MMAR_4482,MMAR_4482,
MMAR_1164,MMAR_1164,
MMAR_2025,MMAR_2025,
MMAR_2369,dnaE1,
MMAR_3076,MMAR_3076,
MMAR_2877,cyp278A1,
MMAR_1303,MMAR_1303,
MMAR_2523,MMAR_2523,
MMAR_1344,MMAR_1344,
MMAR_1897,dinF,
MMAR_1053,rpmD,
MMAR_1045,rplN,
MMAR_1054,rplO,
MMAR_1034,rplB,
MMAR_1030,rpsJ,
MMAR_1819,rpsB,
MMAR_4752,MMAR_4752,
MMAR_2505,MMAR_2505,
MMAR_2450,rplT,
MMAR_1087,rpsM,
MMAR_1038,rplP,
MMAR_1047,rplE,
MMAR_1088,rpsK,
MMAR_1922,rpsO,
MMAR_1040,rpsQ,
MMAR_3733,rpsT,
MMAR_1049,rpsH,
MMAR_0973,rplK,
MMAR_1051,rplR,
MMAR_1046,rplX,
MMAR_1031,rplC,
MMAR_1032,rplD,
MMAR_1050,rplF,
MMAR_1048,rpsN,
MMAR_1011,rpsL,
MMAR_1012,rpsG,
MMAR_1037,rpsC,
MMAR_1089,rpsD,
MMAR_1052,rpsE,
MMAR_1035,rpsS,
MMAR_1640,nrdH,
MMAR_5089,mutY,
MMAR_0006,gyrA,"DNA gyrase negatively supercoils closed circular double-stranded DNA in an ATP-dependent manner and also catalyzes the interconversion of other topological isomers of double-stranded DNA rings, including catenanes and knotted rings [catalytic activity: ATP-dependent breakage, passage and rejoining of double-stranded DNA]."
MMAR_1158,dnaE2,"DNA polymerase III is a complex, multichain enzyme responsible for most of the replicative synthesis in bacteria. the alpha chain is the DNA polymerase. thought to be regulated by LexA [catalytic activity: N deoxynucleoside triphosphate = N pyrophosphate + DNA(N)]."
MMAR_0002,dnaN,"DNA polymerase III is a complex, multichain enzyme responsible for most of the replicative synthesis in bacteria. this DNA polymerase also exhibits 3' to 5' exonuclease activity. the beta chain is required for initiation of replication once it is clamped onto DNA, it slides freely (bidirectional and ATP-independent) along duplex DNA [catalytic activity: N deoxynucleoside triphosphate = N diphosphate + {DNA}n]."
MMAR_1090,rpoA,"DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates. the amino-terminal portion is involved in the assembly of core RNAP, whereas the C-terminal is involved in interaction with transcriptional regulators [catalytic activity: N nucleoside triphosphate = N pyrophosphate + RNA(N)]."
MMAR_1894,infB,"IF-2, one of the essential components for the initiation of protein synthesis in vitro, protects formylmethionyl-tRNA from spontaneous hydrolysis and promotes its binding to the 30S ribosomal subunits. it is also involved in the hydrolysis of GTP during the formation of the 70S ribosomal complex."
MMAR_1334,sigH,"alternative sigma factor that plays a role in the oxidative-stress response (regulation of thioredoxin recycling). the sigma factor is an initiation factor that promotes attachment of the RNA polymerase to specific initiation sites and then is released. this sigma factor is involved in heat shock and oxidative stress response; it is believed to control protein processing in the extracytoplasmic compartment. regulates positively DnaK and ClpB genes. regulates TrxB2, TrxC, and SigB genes. SigH may mediate the transcription of at least 31 genes directly and modulates the expression of about 150 others."
MMAR_1704,gatB,component of the translational apparatus. furnishes a means for formation of correctly charged Gln-tRNA(Gln) through the transamidation of misacylated glu- tRNA(Gln) in organisms which lack glutaminyl-tRNA synthetase. the reaction takes place in the presence of glutamine and ATP through an activated gamma-phospho-glu-tRNA(Gln) [catalytic activity: ATP + L-glutamyl-tRNA(Gln) + L-glutamine = ADP + phosphate + L-glutaminyl-tRNA(Gln) + L-glutamate].
MMAR_0937,gatA_1,component of the translational apparatus. furnishes a means for formation of correctly charged Gln-tRNA(Gln) through the transamidation of misacylated glu-tRNA(Gln) in organisms which lack glutaminyl-tRNA synthetase. the reaction takes place in the presence of glutamine and ATP through an activated gamma-phospho-glu-tRNA(Gln) [catalytic activity: ATP + L-glutamyl-tRNA(Gln) + L-glutamine = ADP + phosphate + L-glutaminyl-tRNA(Gln) + L-glutamate]
MMAR_1742,recG,critical role in recombination and DNA repair. help process Holliday junction intermediates to mature products by catalysing branch migration. has a DNA unwinding activity characteristic of a DNA helicase with a 3' to 5' polarity. RecG unwind branched duplex DNA (Y-DNA).
MMAR_1801,rimM,essential for efficient processing of 16S rRNA. probably part of the 30S subunit prior to or during the final step in the processing of 16S free 30S ribosomal subunits. it could be some accessory protein needed for efficient assembly of the 30S subunit. RimM is needed in a step prior to RbfA during the maturation of 16S rRNA. has affinity for free ribosomal 30S subunits but not for 70S ribosomes.
MMAR_1959,hsdM,implicated in methylation of DNA. component of type I restriction/modification system. it is possible that the M and S subunits together form a methyltransferase (MTase) that methylates two adenine residues in complementary strands of bipartite DNA recognition sequence.
MMAR_1960,hsdS,implicated in restriction/modification of DNA. component of type I restriction/modification system. it is thought that the M and S subunits together form a methyltransferase (MTase) that methylates two adenine residues in complementary strands of bipartite DNA recognition sequence.
MMAR_4081,alkA,"involved in damage reversal and in base excision repair. the methylated Ada protein acts as a positive regulator of its own synthesis, as well as that of other proteins. the transcription-activating function of the Ada protein resides in its N-terminus. repair of alkylated guanine in DNA by stoichiometrically transferring the alkyl group at the O-6 position to a cysteine residue in the enzyme. this is a suicide reaction: the enzyme is irreversibly inactivated. can also repair O-4-methylthymine [catalytic activity: DNA (containing 6-O-methylguanine) + [protein]-L-cysteine = DNA (without 6-O-methylguanine) + protein S-methyl-L-cysteine]"
MMAR_1364,uvrD2,involved in nucleotide excision repair. has both ATPase and helicase activities. unwinds DNA duplexes with 3' to 5' polarity with respect to the bound strand and initiates unwinding most effectively when a single-stranded region is present. involved in the postincision events of nucleotide excision repair and methyl-directed mismatch repair.
MMAR_2443,uvrA,involved in nucleotide excision repair. the ABC excision nuclease is a DNA repair enzyme that catalyzes the excision reaction of UV-damaged nucleotide segments producing oligomers having the modified base(S). UvrA is an ATPase and a DNA-binding protein that preferentially binds single-stranded or uv-irradiated double-stranded DNA.
MMAR_2437,uvrB,involved in nucleotide excision repair. the ABC excision nuclease is a DNA repair enzyme that catalyzes the excision reaction of UV-damaged nucleotide segments producing oligomers having the modified base(S). UvrB stimulates the ATPase activity of UvrA in the presence of uv-irradiated double-stranded DNA. it also enhances the ability of UvrA to bind to uv-irradiated duplex DNA.
MMAR_2227,uvrC,"involved in nucleotide excision repair. the ABC excision nuclease is a DNA repair enzyme that catalyzes the excision reaction of UV-damaged nucleotide segments producing oligomers having the modified base(S). attaches to the UvrA-UvrB complex, displacing UvrA, and the damaged DNA strand is nicked on both sides of the damaged site"
MMAR_2181,efp,"involved in peptide bond synthesis. stimulate efficient translation and peptide-bond synthesis on native or reconstituted 70S ribosomes in vitro. probably functions indirectly by altering the affinity of the ribosome for aminoacyl-tRNA, thus increasing their reactivity as acceptors for peptidyl transferase."
MMAR_1647,nrdF2,"involved in the DNA replication pathway. catalyzes the biosynthesis of deoxyribonucleotides from the corresponding ribonucleotides, precursors that are necessary for DNA synthesis [catalytic activity: 2'-deoxyribonucleoside diphosphate + oxidized thioredoxin + H(2)O = ribonucleoside diphosphate + reduced thioredoxin]."
MMAR_4481,metS,"it is probably essential for cell survival, being required not only for elongation of protein synthesis but also for the initiation of all mRNA translation through initiator tRNA(fMet) aminoacylation [catalytic activity: ATP + L-methionine + tRNA(met) = AMP + diphosphate + L-methionyl-tRNA(met)]"
MMAR_4387,greA,"necessary for efficient RNA polymerase transcription elongation past template-encoded arresting sites. the arresting sites in DNA have the property of trapping a certain fraction of elongating RNA polymerases that pass through, resulting in locked ternary complexes. cleavage of the nascent trancript by cleavage factors such as GreA or Greb allows the resumption of elongation from the new 3'terminus. GreA releases sequences of 2 to 3 nucleotides"
MMAR_0001,dnaA,"plays a critical role in the initiation and regulation of chromosomal replication. binds to the origin of replication; it binds specifically double-stranded DNA at a 9 bp consensus (DnaA box): 5'-TTATC(C/A)a(C/A)A-3'. DnaA binds to ATP and to acidic phospholipids. DnaA protein binds the origin of replication (oriC), ATP and ADP, and exhibits weak ATPase activity."
MMAR_2211,priA,"recognizes a specific hairpin sequence on PhiX ssDNA; this structure is then recognized and bound by proteins PriB and PriC. formation of the primosome proceeds with the subsequent actions of DnaB, DNAC, DNAt and primase. PriA then functions as a helicase within the primosome"
MMAR_4082,ogt,repair of alkylated guanine in DNA by stoichiometrically transferring the alkyl group at the O-6 position to a cysteine residue in the enzyme. this is a suicide reaction: the enzyme is irreversibly inactivated [catalytic activity : DNA (containing 6-O-methylguanine) + [protein]-L-cysteine = DNA (without 6-O-methylguanine) + protein S-methyl-L-cysteine.]
MMAR_1248,sigF,the sigma factor is an initiation factor that promotes attachment of the RNA polymerase to specific initiation sites and then is released. thought to be involved in survival and proliferation in lung granulomas during infection. thought to be involved in virulence and persistence processes. modulates expression of the 16 kDa alpha-crystallin homologue. negatively regulated by RsbW/UsfX.
MMAR_1642,nrdE,"involved in the DNA replication pathway. catalyzes the biosynthesis of deoxyribonucleotides from the corresponding ribonucleotides, precursors that are necessary for DNA synthesis. [catalytic activity: 2'-deoxyribonucleoside diphosphate + oxidized thioredoxin + H(2)O = ribonucleoside diphosphate + reduced thioredoxin]."
MMAR_1802,trmD,
MMAR_2215,fmt,modify the free amino group of the aminoacyl moiety of methionyl-tRNA(fMet). the formyl group appears to play a dual role in the initiator identity of N-formylmethionyl-tRNA by:(I) promoting its recognition by IF2 and (II) impairing its binding to EftU-GTP. [catalytic activity : 10-formyltetrahydrofolate + L-methionyl-tRNA + H(2)O = tetrahydrofolate + N-formylmethionyl-tRNA]
MMAR_0996,rpoC,
MMAR_0995,rpoB,
MMAR_2432,polA,
MMAR_1925,gpsI,"involved in mRNA degradation. hydrolyses single-stranded polyribonucleotides processively in the 3' to 5' direction. involved in the RNA degradosome, a multi-enzyme complex important in RNA processing and messenger RNA degradation [catalytic activity: RNA(n+1) + phosphate = RNA(N) + a nucleoside diphosphate]."
MMAR_1690,trmU,
MMAR_4358,xseB,"bidirectionally degrades single-stranded DNA into large acid-insoluble oligonucleotides, which are then degraded further into small acid-soluble oligonucleotides [catalytic activity: exonucleolytic cleavage in either 5'- to 3'- or 3'- to 5'-direction to yield 5'-phosphomononucleotides]"
MMAR_4357,xseA,"bidirectionally degrades single-stranded DNA into large acid-insoluble oligonucleotides, which are then degraded further into small acid-soluble oligonucleotides [catalytic activity: exonucleolytic cleavage in either 5'- to 3'- or 3'- to 5'-direction to yield 5'-phosphomononucleotides]"
MMAR_0999,end,involved in base excision repair. endonuclease iv plays a role in DNA repair. it cleaves phosphodiester bonds at apurinic or apyrimidinic sites (ap sites) to produce new 5' ends that are base-free deoxyribose 5-phosphate residues [catalytic activity: endonucleolytic cleavage to 5'-phosphooligonucleotide end-products].
MMAR_2109,ruvC,nuclease that resolves Holliday junction intermediates in genetic recombination. cleaves the cruciform structure in supercoiled DNA by nicking to strands with the same polarity at sites symmetrically opposed at the junction in the homologous arms and leaves a 5'terminal phosphate and a 3'terminal hydroxyl group [catalytic activity: endonucleolytic cleavage at a junction such as a reciprocal single-stranded crossover between two homologous DNA duplexes (Holliday junction)].
MMAR_1806,rnhB,
MMAR_1737,ung,
MMAR_2111,ruvB,"forms a complex with RuvA. RuvB could possess weak ATPase activity, which will be stimulated by the RuvA protein in the presence of DNA. the RuvA-RuvB complex in the presence of ATP renatures cruciform structure in supercoiled DNA with palindromic sequence, indicating that it may promote strand exchange reactions in homologous recombination. RuvAB is an helicase that mediates the Holliday junction migration by localized denaturation and reanneling."
MMAR_2110,ruvA,"forms a complex with RuvB. RuvA stimulates, in the presence of DNA, the weak ATPase activity of RuvB. the RuvA-RuvB complex in the presence of ATP renatures cruciform structure in supercoiled DNA with palindromic sequence, indicating that it may promote strand exchange reactions in homologous recombination. RuvAB is an helicase that mediates the Holliday junction migration by localized denaturation and reanneling."
MMAR_1783,fpg,"involved in base excision repair (repair of oxidized purines). this enzyme may play a significant role in processes leading to recovery from mutagenesis and/or cell death by alkylating agents [catalytic activity hydrolysis of DNA containing ring-opened N7-methylguanine residues, releasing 2,6-diamino-4-hydroxy-5-(N-methyl)formamidopyrimide]."
MMAR_0011,ppiA,
MMAR_1374,MMAR_1374,
MMAR_2526,MMAR_2526,
MMAR_1092,truA,
MMAR_1719,gltS,
MMAR_2127,hisS,
MMAR_2088,thrS,
MMAR_0057,leuS,
MMAR_1701,gatC,component of the translational apparatus. furnishes a means for formation of correctly charged Gln-tRNA(Gln) through the transamidation of misacylated glu- tRNA(Gln) in organisms which lack glutaminyl-tRNA synthetase. the reaction takes place in the presence of glutamine and ATP through an activated gamma-phospho-glu-tRNA(Gln) [catalytic activity: ATP + L-glutamyl-tRNA(Gln) + L-glutamine = ADP + phosphate + L-glutaminyl-tRNA(Gln) + L-glutamate].
MMAR_1702,gatA,component of the translational apparatus. furnishes a means for formation of correctly charged Gln-tRNA(Gln) through the transamidation of misacylated glu-tRNA(Gln) in organisms which lack glutaminyl-tRNA synthetase. the reaction takes place in the presence of glutamine and ATP through an activated gamma-phospho-glu-tRNA(Gln) [catalytic activity: ATP + L-glutamyl-tRNA(Gln) + L-glutamine = ADP + phosphate + L-glutaminyl-tRNA(Gln) + L-glutamate].
MMAR_1694,ligA,this protein catalyzes the formation of phosphodiester linkages between 5'-phosphoryl and 3'-hydroxyl groups in double-stranded DNA using NAD as a coenzyme and as the energy source for the reaction. it is essential for DNA replication and repair of damaged DNA [catalytic activity: NAD(+) + (deoxyribonucleotide)(N) + (deoxyribonucleotide)(M) = AMP + nicotinamide nucleotide + (deoxyribonucleotide)(N+M)].
MMAR_4448,MMAR_4448,
MMAR_3908,MMAR_3908,
MMAR_3946,MMAR_3946,
MMAR_3603,MMAR_3603,
MMAR_1404,MMAR_1404,
MMAR_3315,MMAR_3315,
MMAR_3317,MMAR_3317,
MMAR_1445,MMAR_1445,
MMAR_1407,MMAR_1407,
MMAR_1698,MMAR_1698,
MMAR_4598,MMAR_4598,
MMAR_4845,MMAR_4845,
MMAR_3372,MMAR_3372,
MMAR_2531,MMAR_2531,
